ID,Category,Difficulty,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,CorrectIndex,Hint,Tags
197,漢字,1,「往復」の読みは？,おうふく,おうふう,おんぷく,おうふくう,0,行って帰ること,読み
198,漢字,1,「迅速」の読みは？,じんそく,しんそく,じんそ,じんそくう,0,とても早いこと,読み
199,漢字,3,「謬見」の読みは？,びゅうけん,みゅうけん,びょうけん,みゅうみん,0,誤った考えのこと,難読
200,漢字,3,「綺麗」の読みは？,きれい,きりょう,きりい,きえい,0,美しいという意味,読み
201,生活,1,電子レンジで温めた後に出る湯気は何？,水蒸気,油,砂糖,空気,0,温められた水分,基本
202,生活,1,炊飯器でご飯が固くなる主な原因は？,水不足,炊きすぎ,米の種類,塩分,0,水加減がポイント,料理
203,生活,1,スマホを長時間使うと疲れやすい理由は？,目の負担,音が大きい,電波の影響,重さ,0,画面の光が強い,健康
204,生活,1,洗濯物が生乾き臭になる原因は？,菌の繁殖,水道水,柔軟剤,乾燥剤,0,湿った時間が長いと発生,生活
205,生活,2,エアコンの「除湿」とは何をする？,空気の水分を減らす,冷気を強くする,風量を増やす,空気を入れ替える,0,梅雨時に便利,家電
206,生活,2,財布の中のポイントカードが多いと起きやすいことは？,探しにくい,軽くなる,磁気が飛ぶ,小銭が増える,0,レジで時間がかかる,生活
207,生活,2,料理で「火加減を弱める」目的は？,焦げ防止,味付け,見た目調整,湯気を増やす,0,じっくり加熱したいとき,料理
208,生活,2,朝の眠気覚ましに効果があるのは？,日光を浴びる,砂糖を食べる,運動しない,冷房を消す,0,体内時計が動く,健康
209,生活,2,お風呂の浴槽に「追い焚き」がある理由は？,温度維持,泡を増やす,音を消す,水量調整,0,冬場に重宝する機能,家電
210,生活,2,マスク着用時のメガネ曇り対策として有効なのは？,隙間を減らす,温度を上げる,レンズを濡らす,鼻呼吸を止める,0,フィット感が大事,生活
211,生活,3,クレジットカードの「締め日」とは？,利用の区切り日,支払い日,更新日,発行日,0,毎月1回設定されている,金融
212,生活,3,冷蔵庫に入れてはいけない野菜の代表は？,じゃがいも,キャベツ,きゅうり,にんじん,0,低温で傷みやすい,食品
213,生活,3,電子レンジの「ラップを少し開ける」理由は？,蒸気逃がし,油抜き,味付け,香り付け,0,爆発を防ぐため,料理
214,生活,3,スマホのバッテリーを長持ちさせる習慣は？,高温を避ける,常に満充電,常に充電器,アプリ全部起動,0,熱は大敵,家電
215,生活,3,布団を干す目的として最も重要なのは？,湿気を飛ばす,重さを取る,布団を柔らかくする,色を変える,0,カビ防止にも重要,生活
216,生活,1,「節約」に直結しやすい行動は？,自炊,外食,買い置き,夜更かし,0,家庭で作るのが一番,生活
217,生活,1,スーパーで「見切り品」とは？,割引の商品,新商品,高級品,予約品,0,鮮度が落ちる前に安くなる,買い物
218,生活,1,靴下に穴があく原因の代表は？,摩擦,水分,太陽光,湿気,0,歩くことで起きる,生活
219,生活,2,炊飯前に「米を研ぐ」目的は？,汚れを落とす,味を付ける,水を減らす,粒を大きくする,0,ぬかを落とす作業,料理
220,生活,2,スマホの通知が多すぎる時の有効な対策は？,通知OFF,音量MAX,充電減らす,端末を振る,0,設定で簡単に調整できる,生活
221,生活,1,朝に水を飲むと良い理由は？,体を起こす,甘みが増える,筋肉が育つ,眠気が増す,0,目覚めのスイッチになる,健康
222,生活,1,掃除機をかける時の基本は？,奥から手前,手前から奥,左から右,下から上,0,戻りながら掃除する,生活
223,生活,1,洗濯ネットを使う理由は？,衣類保護,水量確保,音を抑える,色を変える,0,服を傷めにくい,家事
224,生活,1,料理の「下味」をつける目的は？,味をなじませる,温度を上げる,水分を飛ばす,色を良くする,0,味しみを良くする工程,料理
225,生活,2,エアコンのフィルター掃除を怠ると？,効きが悪くなる,光が強まる,風量が増える,色が白くなる,0,電気代にも影響,家電
226,生活,2,スーパーで「特売日」に多い特徴は？,数量限定,深夜営業,全部半額,店休日,0,早く売り切れることも,買い物
227,生活,2,急にくしゃみが増える原因として多いのは？,乾燥,満腹,冷えすぎ,寝不足,0,冬に特に起こりやすい,健康
228,生活,2,インスタント麺をより美味しくする定番方法は？,お湯をしっかり沸かす,具を全部捨てる,麺を洗う,火を止めない,0,基本が大切,料理
229,生活,2,水筒の匂いが取れにくい原因は？,パッキン汚れ,水道水,金属音,温度差,0,細かい部分が要注意,生活
230,生活,2,冷凍ご飯を美味しく戻すコツは？,ラップを少し開ける,完全密封,氷を入れる,砂糖を入れる,0,蒸気を逃がすと良い,料理
231,生活,3,睡眠の質を上げるために避けたい行動は？,寝る直前のスマホ,深呼吸,軽い運動,暗くする,0,光が脳を刺激する,健康
232,生活,3,電子マネー残高不足を防ぐ方法は？,オートチャージ設定,毎回カード交換,音量MAX,レシート破棄,0,自動で補充できる,金融
233,生活,3,レンジで「爆発しやすい食材」は？,ゆで卵,レタス,パン粉,水,0,密閉状態に注意,料理
234,生活,3,時間を節約できる洗濯方法は？,まとめ洗い,少量ずつ,脱水しない,すすぎ5回,0,電気代も節約,家事
235,生活,3,部屋が散らかる原因として多いのは？,戻す場所がない,家具が高い,窓が広い,机が白い,0,片付けの基本ルール,生活
236,生活,1,夏に水分補給で避けたい飲み物は？,カフェイン多め,常温水,麦茶,スポドリ,0,利尿作用が強い,健康
237,生活,1,野菜を長持ちさせる保存法は？,湿気を避ける,日光を当てる,香りをつける,重石を乗せる,0,鮮度が落ちにくい,食品
238,生活,2,タスク管理で役立つ方法は？,優先度分け,全部同時,順番を無視,前日の記録破棄,0,やるべき順が大事,生活
239,生活,2,電子レンジのターンテーブルが回る理由は？,均一に温めるため,音を可愛くするため,速く冷ますため,光を増やすため,0,温めムラ防止,家電
240,生活,3,料理で「アク取り」をする主目的は？,雑味を減らす,湯気を増やす,油を混ぜる,色を白くする,0,綺麗に仕上げる工程,料理
241,生活,1,冷蔵庫で食材を早く冷やすコツは？,広げる,重ねる,袋のまま,密封だけ,0,表面積がポイント,生活
242,生活,1,寝起きに喉が乾きやすい理由は？,口呼吸,体力低下,血圧上昇,睡眠短縮,0,寝ている間の癖が原因,健康
243,生活,1,食器洗いで汚れが落ちやすくなる基本は？,お湯を使う,冷水だけ,泡を減らす,急いで洗う,0,油汚れにも強い,家事
244,生活,1,ごみ袋が破れにくくなる入れ方は？,角を下に,縦長に圧縮,重い物を上,回し入れる,0,角が突き破らないように,生活
245,生活,2,靴の中が蒸れにくくなる対策は？,乾燥させる,水で濡らす,新聞を敷く,重石を乗せる,0,菌の繁殖を抑える,衛生
246,生活,2,熱中症予防で最も大事な行動は？,こまめな水分補給,走り続ける,冷房を切る,辛い物を食べる,0,夏場は特に注意,健康
247,生活,2,早起きを習慣化するコツは？,起床時間固定,水分を抜く,深夜に運動,照明を暗くする,0,体内時計が整う,生活
248,生活,2,電子レンジで肉を解凍するときの注意点は？,加熱しすぎない,塩をまぶす,氷を乗せる,袋を閉じる,0,火が通りすぎることも,料理
249,生活,2,料理で味が薄いと感じたら最初に試すことは？,少量ずつ足す,全部入れる,火を止める,混ぜない,0,急に濃くしないのが基本,料理
250,生活,2,部屋の匂い対策で最も効果的なのは？,換気する,香水を撒く,水をまく,照明を落とす,0,空気の入れ替えが大事,生活
251,生活,3,スケジュール管理で避けるべき行動は？,詰め込みすぎ,早めに準備,優先度分け,休憩を入れる,0,余白が必要,生活
252,生活,3,家計簿で最も大事なポイントは？,支出の見える化,毎日買う,現金だけ使う,レシート破棄,0,意外と漏れが多い,お金
253,生活,3,冷凍食品を美味しく保つ方法は？,空気を抜く,常温に置く,光に当てる,濡らす,0,霜対策にも有効,食品
254,生活,3,早食いが体に良くない主な理由は？,満腹感が遅れる,味が薄くなる,筋肉が落ちる,体温が下がる,0,食べすぎの原因に,健康
255,生活,3,PC作業で肩こりが起きやすい姿勢は？,前のめり,後ろ寄り,横向き,正座,0,猫背はNG,健康
256,生活,1,天気予報で「湿度が高い」と起こりやすい現象は？,洗濯物が乾かない,風が強い,雨が止む,空気が軽い,0,梅雨時期に多い,生活
257,生活,1,料理で砂糖を先に入れるとどうなる？,味がしみやすい,煮えにくい,冷たくなる,固まる,0,砂糖は浸透しやすい,料理
258,生活,2,布製ソファの汚れ対策で大事なのは？,定期的に掃除機,水をかける,叩いて落とす,光を当てる,0,ホコリが溜まりやすい,家事
259,生活,2,観葉植物が枯れやすい理由で多いのは？,水のやりすぎ,声をかけない,鉢が白い,根が短い,0,過剰な水分はNG,生活
260,生活,2,コンロで吹きこぼれを減らす方法は？,弱火にする,蓋を強く押す,鍋を振る,氷を入れる,0,特に麺類で有効,料理
261,生活,1,水筒の中がヌメりやすい原因は？,残り飲料,金属磨き,温度差,空気圧,0,甘い飲み物は要注意,衛生
262,生活,1,歯磨き粉の量はどれくらいが適量？,少量でOK,多め,チューブ半分,毎回違う,0,意外とほんの少しで良い,健康
263,生活,1,服のしわを減らすコツは？,すぐ干す,絞りすぎる,重ねる,丸める,0,洗濯後の行動が大事,家事
264,生活,1,レジ袋が開きにくい時の対策は？,指を湿らせる,袋を振る,強く引く,温める,0,静電気で開きにくくなる,生活
265,生活,2,IHコンロとガスコンロの違いは？,炎が出るか,音量,水圧,におい,0,熱の出し方の違い,家電
266,生活,2,スニーカーが臭くなりやすい原因は？,湿気と菌,靴底の色,歩幅,気温,0,夏場は特に注意,衛生
267,生活,2,冬に手が荒れやすい理由は？,乾燥,血圧,睡眠,気圧,0,保湿が必須,健康
